"filename", "language", "Go Module File", "Go", "Markdown", "YAML", "Shell Script", "Makefile", "RISC-V Assembly", "TOML", "Protocol Buffers", "JSON", "Properties", "C", "Docker", "Go Checksum File", "Go Template File", "comment", "blank", "total"
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/networking/v1beta1/networking_client.go", "Go", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 17, 113
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1/fake/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1/fake/fake_node_client.go", "Go", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 41
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1/fake/fake_runtimeclass.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1/generated_expansion.go", "Go", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 22
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1/node_client.go", "Go", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 108
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1/runtimeclass.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1alpha1/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1alpha1/fake/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1alpha1/fake/fake_node_client.go", "Go", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 41
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1alpha1/fake/fake_runtimeclass.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1alpha1/generated_expansion.go", "Go", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 22
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1alpha1/node_client.go", "Go", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 108
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1alpha1/runtimeclass.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1beta1/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1beta1/fake/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1beta1/fake/fake_node_client.go", "Go", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 41
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1beta1/fake/fake_runtimeclass.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1beta1/generated_expansion.go", "Go", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 22
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1beta1/node_client.go", "Go", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 16, 108
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/node/v1beta1/runtimeclass.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/eviction.go", "Go", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 49
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/eviction_expansion.go", "Go", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 41
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/fake/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/fake/fake_eviction.go", "Go", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 26
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/fake/fake_eviction_expansion.go", "Go", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 38
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/fake/fake_poddisruptionbudget.go", "Go", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 31, 190
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/fake/fake_policy_client.go", "Go", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 45
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/generated_expansion.go", "Go", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 22
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/poddisruptionbudget.go", "Go", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 22, 257
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1/policy_client.go", "Go", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 17, 113
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/eviction.go", "Go", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 49
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/eviction_expansion.go", "Go", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 41
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/fake/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/fake/fake_eviction.go", "Go", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 26
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/fake/fake_eviction_expansion.go", "Go", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 38
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/fake/fake_poddisruptionbudget.go", "Go", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 31, 190
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/fake/fake_podsecuritypolicy.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/fake/fake_policy_client.go", "Go", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 49
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/generated_expansion.go", "Go", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 24
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/poddisruptionbudget.go", "Go", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 22, 257
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/podsecuritypolicy.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/policy/v1beta1/policy_client.go", "Go", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 18, 118
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/clusterrole.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/clusterrolebinding.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/fake/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/fake/fake_clusterrole.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/fake/fake_clusterrolebinding.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/fake/fake_rbac_client.go", "Go", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 53
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/fake/fake_role.go", "Go", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 155
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/fake/fake_rolebinding.go", "Go", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 155
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/generated_expansion.go", "Go", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 28
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/rbac_client.go", "Go", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 19, 123
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/role.go", "Go", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 209
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1/rolebinding.go", "Go", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 209
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/clusterrole.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/clusterrolebinding.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/fake/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/fake/fake_clusterrole.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/fake/fake_clusterrolebinding.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/fake/fake_rbac_client.go", "Go", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 53
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/fake/fake_role.go", "Go", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 155
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/fake/fake_rolebinding.go", "Go", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 155
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/generated_expansion.go", "Go", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 28
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/rbac_client.go", "Go", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 19, 123
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/role.go", "Go", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 209
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1alpha1/rolebinding.go", "Go", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 209
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/clusterrole.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/clusterrolebinding.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/fake/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/fake/fake_clusterrole.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/fake/fake_clusterrolebinding.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/fake/fake_rbac_client.go", "Go", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 53
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/fake/fake_role.go", "Go", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 155
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/fake/fake_rolebinding.go", "Go", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 155
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/generated_expansion.go", "Go", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 28
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/rbac_client.go", "Go", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 19, 123
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/role.go", "Go", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 209
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/rolebinding.go", "Go", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 209
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/fake/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/fake/fake_podschedulingcontext.go", "Go", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 31, 190
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/fake/fake_resource_client.go", "Go", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 53
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/fake/fake_resourceclaim.go", "Go", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 31, 190
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/fake/fake_resourceclaimtemplate.go", "Go", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 27, 155
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/fake/fake_resourceclass.go", "Go", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 146
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/generated_expansion.go", "Go", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 28
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/podschedulingcontext.go", "Go", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 22, 257
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/resource_client.go", "Go", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 19, 123
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/resourceclaim.go", "Go", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 22, 257
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/resourceclaimtemplate.go", "Go", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 209
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/resource/v1alpha2/resourceclass.go", "Go", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 18, 198
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/scheduling/v1/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
"/Users/aaron/myproject/my-demo-project/go-demos/mydemos/sample-controller-manager/vendor/k8s.io/client-go/kubernetes/typed/scheduling/v1/fake/doc.go", "Go", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 21
